dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.023515,tcp,-,FIN,16,18,1540,1644,1403.3596,491260.9,528343.6,4,4,1.657,1.355882,100.92105,2.795187,255,3532491231,3536997022,255,0.000587,0.000461,0.000126,96,91,0,0,1,1,0,0,0,0,Normal,0
1.408494,tcp,-,FIN,16,18,1540,1644,23.42928,8201.668,8820.769,4,4,93.82646,87.06407,6536.7993,203.287,255,1972008396,3341425104,255,0.103383,0.102529,0.000854,96,91,0,0,13,1,0,0,0,0,Normal,0
8e-06,pvp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.435826,tcp,-,FIN,12,8,2018,744,43.59538,33958.508,11949.723,3,2,36.161366,57.722286,1860.8976,75.75181,255,3233873726,2116696352,255,0.087036,0.031761,0.055275,168,93,0,0,1,1,0,0,0,0,Fuzzers,1
0.001034,udp,dns,CON,2,2,132,164,2901.354,510638.3,634429.44,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
0.020999,tcp,-,FIN,16,18,1540,1644,1571.5034,550121.44,591647.25,4,4,1.378333,1.208412,85.00606,2.373628,255,1074591884,1079038981,255,0.000588,0.000452,0.000136,96,91,0,0,6,1,0,0,0,0,Normal,0
3.499504,tcp,-,FIN,30,42,2302,34406,20.28859,5088.721,76781.164,5,15,120.662415,89.34759,9871.248,7384.8267,255,3252357883,1208667270,255,0.015859,0.014947,0.000912,77,819,0,0,5,1,0,0,0,0,Normal,0
8e-06,mtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.109115,tcp,http,FIN,10,6,1074,268,13.524296,6974.9307,1615.7026,2,1,118.43567,199.87659,6535.121,329.25565,255,602845031,3179551463,255,0.196256,0.109729,0.086527,107,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,-,INT,2,0,992,0,111111.11,440888860.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,496,0,0,0,3,1,0,0,0,0,Fuzzers,1
3.527888,tcp,-,FIN,30,42,2302,34406,20.125355,5047.7793,76163.414,5,15,121.62314,88.184746,9419.542,7588.8657,255,219489108,3164797191,255,0.000607,0.000494,0.000113,77,819,0,0,17,1,0,0,0,0,Normal,0
9.29631,tcp,-,FIN,16,18,1272,2572,3.549795,1026.6438,2091.152,4,4,619.73157,544.41376,35579.844,910.471,255,977033143,1001653029,255,0.042044,0.04127,0.000774,80,143,0,0,2,1,0,0,0,0,Normal,0
0.986727,tcp,-,FIN,42,42,2662,23162,84.11648,21071.684,183321.22,7,14,24.660702,24.054243,1734.0542,48.547344,255,1826970272,1811703641,255,0.000631,0.0005,0.000131,63,551,0,0,1,1,0,0,0,0,Normal,0
0.51102,tcp,-,FIN,10,6,756,268,29.353058,10661.031,3506.712,2,1,56.78,76.072,2776.4263,117.96369,255,375783736,70111824,255,0.173908,0.088382,0.085526,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
8.072535,tcp,-,FIN,40,44,2558,23266,10.281777,2472.5815,22533.691,7,14,212.42635,192.18002,15955.636,15167.149,255,958406585,542553766,255,0.001138,0.000973,0.000165,64,529,0,0,1,1,0,0,0,0,Normal,0
0.470318,tcp,-,FIN,10,8,756,354,36.14576,11583.652,5273.0283,2,1,52.257557,60.349144,3302.8975,110.40493,255,4061413745,4274693856,255,0.09737,0.047292,0.050078,76,44,0,0,3,1,0,0,0,0,Fuzzers,1
0.005913,tcp,ftp-data,FIN,8,12,424,8824,3213.2588,501944.88,10944021.0,1,4,0.790571,0.495818,46.57887,24.978846,255,4064166470,1921883652,255,0.000572,0.000455,0.000117,53,735,0,0,1,1,0,0,0,0,Normal,0
1.816583,tcp,http,FIN,8,10,1052,824,9.358229,4055.9666,3267.6733,2,2,245.21286,201.78168,20127.742,528.55396,255,2044518704,2045695605,255,0.000671,0.000544,0.000127,132,82,1,83,5,1,0,0,1,0,Normal,0
0.952181,tcp,-,FIN,12,10,1080,788,22.05463,8317.746,5965.2524,2,1,6586.1626,7901.0376,712771.1,23407.463,255,966787584,2487371307,255,0.11733,0.034241,0.083089,90,79,0,0,2,2,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,1984,0,200000.0,1587200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,992,0,0,0,4,2,0,0,0,0,Fuzzers,1
1.3e-05,udp,-,INT,2,0,240,0,76923.08,73846150.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,1,1,0,0,0,0,Shellcode,1
2.651012,tcp,-,FIN,16,18,1540,1644,12.448077,4357.581,4686.512,4,4,189.32079,155.69812,11550.233,277.45615,255,4102294118,1179248217,255,0.004932,0.004143,0.000789,96,91,0,0,13,2,0,0,0,0,Normal,0
0.591411,tcp,-,FIN,28,42,2198,34406,116.670135,28677.182,454330.4,5,15,25.69626,14.400171,2049.996,1018.9951,255,1356918540,3084563322,255,0.001118,0.001004,0.000114,79,819,0,0,5,1,0,0,0,0,Normal,0
1.638996,tcp,-,FIN,38,40,2438,18508,46.97998,11587.582,88083.195,7,13,45.51664,42.01354,2708.388,2593.593,255,3864872546,2877762667,255,0.000586,0.000465,0.000121,64,463,0,0,1,1,0,0,0,0,Normal,0
0.013285,tcp,-,FIN,16,18,1540,1644,2484.0046,869552.1,935190.06,4,4,0.8644,0.753294,59.123104,1.355246,255,54583645,62064948,255,0.00062,0.000476,0.000144,96,91,0,0,6,1,0,0,0,0,Normal,0
3.249403,tcp,-,FIN,30,42,2302,34406,21.850168,5480.391,82690.88,5,15,112.03566,80.95573,10812.9,10152.378,255,2832358375,1179245007,255,0.011403,0.011165,0.000238,77,819,0,0,10,1,0,0,0,0,Normal,0
0.01981,tcp,-,FIN,16,18,1540,1644,1665.8253,583139.8,627158.0,4,4,1.2964,1.137471,75.332115,2.176126,255,2919972408,2924977644,255,0.000597,0.00047,0.000127,96,91,0,0,2,1,0,0,0,0,Normal,0
2.493303,tcp,-,FIN,30,42,2302,34406,28.476282,7142.3325,107767.086,5,15,85.965,58.662926,5692.771,5348.1235,255,3103794932,1196653660,255,0.089001,0.088115,0.000886,77,819,0,0,5,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Normal,0
5e-06,unas,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
5e-06,udp,-,INT,2,0,104,0,200000.0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
36.94224,tcp,http,FIN,14,18,1684,10168,0.839148,338.69086,2079.787,3,5,2841.6846,2173.038,244329.17,213816.62,255,3866485097,3863518264,255,0.000759,0.000592,0.000167,120,565,1,3924,3,1,0,0,1,0,Normal,0
9e-06,udp,-,INT,2,0,206,0,111111.11,91555550.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,103,0,0,0,10,1,0,0,0,0,Normal,0
0.023612,tcp,-,FIN,16,18,1540,1644,1397.5945,489242.75,526173.1,4,4,1.553533,1.362412,97.10767,2.653658,255,2307457133,166567407,255,0.00056,0.000447,0.000113,96,91,0,0,6,1,0,0,0,0,Normal,0
2.656967,tcp,-,FIN,16,18,1540,1644,12.420177,4347.815,4676.0083,4,4,177.10873,165.48393,11258.041,292.42307,255,1956906740,1172673380,255,0.010025,0.009221,0.000804,96,91,0,0,13,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
32.28117,tcp,-,FIN,20,12,1176,536,0.960312,277.06555,121.928665,4,1,1690.8052,2930.6724,225493.31,8929.216,255,1102542262,262745373,255,0.078967,0.043772,0.035195,59,45,0,0,2,2,0,0,0,0,Fuzzers,1
0.018515,tcp,-,FIN,16,18,1540,1644,1782.3386,623926.56,671023.5,4,4,1.212533,1.061412,75.90631,1.981083,255,2204168373,2206910481,255,0.000589,0.000468,0.000121,96,91,0,0,6,1,0,0,0,0,Normal,0
0.697718,tcp,-,FIN,12,8,1034,726,27.23163,10869.721,7292.344,3,2,59.377815,92.96,3528.841,122.607056,255,452389230,398235444,255,0.120113,0.046989,0.073124,86,91,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,sun-nd,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.698724,tcp,-,FIN,42,42,2662,23162,48.860203,12239.775,106484.63,7,14,41.42478,41.420464,4096.327,123.013336,255,1192003116,3294702392,255,0.000604,0.000481,0.000123,63,551,0,0,1,1,0,0,0,0,Normal,0
1.078167,sctp,-,CON,4,2,728,384,4.637501,4051.3206,1424.6403,0,0,359.389,0.003,508.23938,0.0,0,0,0,0,0.0,0.0,0.0,182,192,0,0,1,1,0,0,0,0,Fuzzers,1
1.86602,tcp,-,FIN,16,18,1540,1644,17.684698,6190.7163,6658.021,4,4,124.3806,109.73635,10000.377,212.68977,255,2776558609,1107919716,255,0.000617,0.000499,0.000118,96,91,0,0,14,1,0,0,0,0,Normal,0
10.681827,tcp,ssh,FIN,62,60,5928,8114,11.327651,4368.541,5975.757,14,17,175.11191,187.38698,29154.078,29834.99,255,3521581430,1372334443,255,0.00079,0.000638,0.000152,96,135,0,0,2,1,0,0,0,0,Normal,0
1.822768,tcp,-,FIN,16,18,1540,1644,18.104334,6337.6143,6816.0073,4,4,130.17194,107.14247,8993.264,229.5319,255,424520371,1110869929,255,0.001509,0.001345,0.000164,96,91,0,0,4,1,0,0,0,0,Normal,0
1.854213,tcp,-,FIN,16,18,1540,1644,17.797308,6230.136,6700.417,4,4,132.39299,109.04018,7981.2266,218.54019,255,2424874961,3136378799,255,0.00108,0.000526,0.000554,96,91,0,0,4,1,0,0,0,0,Normal,0
0.691843,tcp,-,FIN,16,18,1540,1644,47.698685,16697.43,17957.832,4,4,46.101067,40.666294,3209.165,101.50394,255,209553446,671824878,255,0.000638,0.000507,0.000131,96,91,0,0,15,1,0,0,0,0,Normal,0
0.001098,udp,dns,CON,2,2,146,178,2732.2405,531876.1,648451.75,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
25.991,tcp,smtp,FIN,52,42,37230,3380,3.578162,11239.275,1015.73627,18,8,509.62057,649.76025,93571.266,3239.4055,255,3471519300,1323023669,255,0.000697,0.000566,0.000131,716,80,0,0,1,1,0,0,0,0,Normal,0
3e-06,compaq-peer,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.247784,tcp,-,FIN,30,42,2302,34406,286.5399,71869.05,1084396.1,5,15,8.526448,6.032073,553.12177,510.62384,255,1289552135,3447935671,255,0.000585,0.000465,0.00012,77,819,0,0,3,1,0,0,0,0,Normal,0
15.620171,tcp,http,FIN,150,402,18206,584658,35.274902,9262.383,298692.78,69,194,104.71998,38.72525,4993.972,3114.4763,255,1055962278,798433594,255,0.183258,0.091341,0.091917,121,1454,1,4078,1,1,0,0,1,0,Exploits,1
1.43135,tcp,-,FIN,10,8,564,354,11.876899,2839.2776,1732.63,2,1,155.0089,190.73128,10015.566,275.316,255,2064297844,4166746144,255,0.16995,0.096222,0.073728,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.135786,tcp,-,FIN,16,18,1540,1644,243.02948,85075.05,91496.914,4,4,9.027867,8.432937,762.831,19.855072,255,4276557719,942055127,255,0.001025,0.000858,0.000167,96,91,0,0,3,1,0,0,0,0,Normal,0
2.303635,tcp,http,FIN,24,48,8012,43634,30.820856,26667.42,148374.2,9,21,100.11443,47.607872,5210.2676,3641.4177,255,761034601,2413096152,255,0.108077,0.066064,0.042013,334,909,1,49,1,1,0,0,1,0,Backdoor,1
0.372385,tcp,-,FIN,40,42,2558,23162,217.51682,53600.44,485755.34,7,14,9.540205,9.040952,555.4936,540.9965,255,127105405,133616737,255,0.001869,0.001701,0.000168,64,551,0,0,1,1,0,0,0,0,Normal,0
6e-06,udp,-,INT,2,0,104,0,166666.66,69333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.707468,tcp,-,FIN,10,8,564,354,24.029356,5744.4297,3505.459,2,1,78.60756,99.727,5463.4243,138.14354,255,477137865,4040016766,255,0.062698,0.008835,0.053863,56,44,0,0,1,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
1.116145,tcp,-,FIN,10,8,534,354,15.230996,3447.5808,2221.9336,2,1,119.97289,144.81342,6802.6187,224.80893,255,1092847773,2759559382,255,0.186795,0.102442,0.084353,53,44,0,0,1,1,0,0,0,0,Fuzzers,1
0.497429,udp,-,CON,4,4,568,312,14.07236,6851.229,3763.351,0,0,145.68767,141.34868,206.03064,199.89084,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1.993719,tcp,ftp,FIN,52,54,2934,3740,52.665398,11548.268,14730.261,11,15,40.68147,37.60666,4631.1606,122.29207,255,497037435,2643464007,255,0.000697,0.000549,0.000148,56,69,0,0,1,1,1,1,0,0,Normal,0
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.078167,sctp,-,CON,4,2,728,384,4.637501,4051.3206,1424.6403,0,0,359.389,0.003,508.23938,0.0,0,0,0,0,0.0,0.0,0.0,182,192,0,0,1,1,0,0,0,0,Exploits,1
3.588377,tcp,-,FIN,64,66,3806,51808,35.9494,8353.638,113753.94,7,26,56.95219,55.196507,4303.48,4237.6343,255,127098884,2276984930,255,0.000738,0.000595,0.000143,59,785,0,0,1,1,0,0,0,0,Normal,0
0.030191,tcp,smtp,FIN,52,42,37358,3380,3080.3882,9708853.0,874432.75,18,8,0.59722,0.722024,35.751083,1.452141,255,3892486335,1748065190,255,0.000722,0.000584,0.000138,718,80,0,0,1,1,0,0,0,0,Normal,0
9e-06,aris,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
6.557166,tcp,-,FIN,66,68,3910,51912,20.283154,4698.371,62403.79,7,26,100.87411,97.86016,6666.515,183.13687,255,2714933824,569808312,255,0.000987,0.00053,0.000457,59,763,0,0,1,1,0,0,0,0,Normal,0
0.020369,tcp,-,FIN,16,18,1540,1644,1620.1089,567136.3,609946.44,4,4,1.337067,1.171,82.920906,2.151021,255,2919974815,2930857377,255,0.000573,0.000457,0.000116,96,91,0,0,4,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.003081,tcp,ftp-data,FIN,6,8,320,1826,4219.409,693281.44,4149302.2,1,2,0.551,0.363857,30.809399,0.614728,255,2022074493,4180968900,255,0.000665,0.000531,0.000134,53,228,0,0,1,1,0,0,0,0,Normal,0
17.521906,tcp,-,FIN,64,66,3806,51808,7.362213,1710.7728,23296.096,7,26,278.1196,273.77002,16324.484,16444.516,255,1924515167,1924842443,255,0.000769,0.000615,0.000154,59,785,0,0,1,1,0,0,0,0,Normal,0
0.052339,tcp,-,FIN,30,42,2302,34406,1356.541,340243.4,5133762.5,5,15,1.792655,1.265049,96.432335,79.789314,255,1207102381,1210528385,255,0.000591,0.000468,0.000123,77,819,0,0,12,1,0,0,0,0,Normal,0
0.494848,tcp,-,FIN,16,18,1540,1644,66.68714,23344.541,25106.7,4,4,32.966866,29.080824,2156.5745,60.385433,255,749558053,820000983,255,0.00062,0.000468,0.000152,96,91,0,0,10,1,0,0,0,0,Normal,0
0.921025,tcp,-,FIN,10,6,534,268,16.286203,4177.954,1945.6584,2,1,98.922554,170.0702,6572.4893,298.92145,255,3206068676,1681266426,255,0.131876,0.070665,0.061211,53,45,0,0,2,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Backdoor,1
0.94073,tcp,-,FIN,30,42,2302,34406,75.473305,18929.98,285625.0,5,15,32.428104,22.93166,2491.2996,2492.8936,255,2354938467,642529579,255,0.00067,0.000529,0.000141,77,819,0,0,15,1,0,0,0,0,Normal,0
5e-06,ifmp,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
2e-06,stp,-,INT,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,5,0,0,0,0,Backdoor,1
0.540603,tcp,-,FIN,10,6,562,268,27.746796,7487.935,3314.8171,2,1,60.00733,93.5694,3194.018,143.58592,255,1250096420,313314170,255,0.110474,0.072755,0.037719,56,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.509014,tcp,ftp-data,FIN,14,6,8928,320,37.32707,130306.83,4196.348,4,1,39.154922,167.336,2575.331,216.45636,255,2642427066,1247649909,255,0.006269,0.006103,0.000166,638,53,0,0,1,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.001646,udp,-,CON,4,4,528,304,4252.734,1924665.9,1108141.0,0,0,0.428333,0.185,0.598684,0.255977,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
0.104892,tcp,-,FIN,16,18,1540,1644,314.6093,110132.33,118445.64,4,4,6.9718,6.139176,434.9301,11.558147,255,1529550858,1575411504,255,0.000636,0.00052,0.000116,96,91,0,0,2,1,0,0,0,0,Normal,0
0.594195,tcp,http,FIN,10,10,792,3086,31.976034,9599.542,37401.863,2,2,66.02167,58.361,4451.2983,110.05035,255,738770101,1038968055,255,0.116514,0.052862,0.063652,79,309,1,1097,1,1,0,0,1,0,Normal,0
0.800454,tcp,-,FIN,10,8,534,354,21.237947,4807.272,3098.2417,2,1,88.93933,98.88929,4549.411,185.66629,255,2104556810,698106348,255,0.172518,0.107595,0.064923,53,44,0,0,2,1,0,0,0,0,Fuzzers,1
0.22424,tcp,ftp-data,FIN,8,12,424,8824,84.730644,13235.818,288583.66,1,4,31.98957,20.325274,2161.9783,1720.0059,255,714585837,814825759,255,0.000816,0.000657,0.000159,53,735,0,0,1,1,0,0,0,0,Normal,0
19.887928,tcp,-,FIN,16,18,1272,2572,1.659298,479.8891,977.4774,4,4,1325.8367,1242.9547,101746.8,2857.2437,255,3817386191,3817717543,255,0.000793,0.000645,0.000148,80,143,0,0,1,1,0,0,0,0,Normal,0
0.816666,tcp,-,FIN,10,8,534,354,20.816343,4711.8403,3036.737,2,1,90.62,110.63057,5621.0234,182.67305,255,2939620007,425493756,255,0.079006,0.042244,0.036762,53,44,0,0,2,1,0,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.703813,tcp,-,FIN,12,10,3042,786,29.83747,31701.602,8047.592,3,2,62.06618,70.06411,4158.3535,107.47643,255,2250498604,3309795253,255,0.129091,0.073232,0.055859,254,79,0,0,1,1,0,0,0,0,Fuzzers,1
1e-06,udp,-,INT,2,0,104,0,1000000.0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,0,0,0,0,Fuzzers,1
2.114808,tcp,-,FIN,28,42,2198,34406,32.627075,8019.64,127054.555,5,15,81.325386,51.55266,6315.6343,4066.5356,255,3279012495,952435207,255,0.002046,0.001148,0.000898,79,819,0,0,13,1,0,0,0,0,Normal,0
10.784481,tcp,http,FIN,8,10,1052,824,1.576339,683.2039,550.42053,2,2,1540.5771,1198.2175,128825.24,3388.603,255,1059486000,3205951090,255,0.000659,0.000517,0.000142,132,82,1,83,5,1,0,0,1,0,Normal,0
0.019565,tcp,http,FIN,8,10,1052,824,868.89856,376590.88,303398.94,2,2,2.741143,2.122333,165.58417,3.064443,255,3619130921,3616474711,255,0.000576,0.00046,0.000116,132,82,1,83,2,1,0,0,1,0,Normal,0
2.5e-05,udp,-,INT,2,0,168,0,40000.0,26880000.0,0.0,0,0,0.025,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Normal,0
1.041683,tcp,-,FIN,12,10,1040,802,20.159685,7326.6055,5544.873,3,2,90.82391,107.40211,5501.3394,179.17354,255,2712353116,1786043715,255,0.214206,0.075058,0.139148,87,80,0,0,1,1,0,0,0,0,Fuzzers,1
2.453791,tcp,http,FIN,8,10,1052,824,6.928056,3002.701,2419.114,2,2,350.11215,272.57944,28665.695,763.25525,255,3774099353,1625594406,255,0.000715,0.000572,0.000143,132,82,1,83,8,1,0,0,1,0,Normal,0
0.014135,tcp,http,FIN,8,10,1052,824,1202.6884,521259.28,419950.47,2,2,1.837714,1.70025,117.104546,3.659523,255,3799131157,1654604134,255,0.000661,0.000532,0.000129,132,82,1,83,1,1,0,0,1,0,Normal,0
0.566085,tcp,http,FIN,10,14,800,10998,40.629944,10175.15,144331.69,2,5,62.898335,37.513924,3406.772,2649.7227,255,1087783878,4260684224,255,0.153991,0.077736,0.076255,80,786,1,4971,1,1,0,0,1,0,Exploits,1
33.607136,tcp,http,FIN,14,18,1684,10168,0.922423,372.30188,2286.1812,3,5,2585.1372,1976.8605,266476.12,233038.42,255,3214807334,3220177318,255,0.000641,0.000503,0.000138,120,565,1,3924,2,1,0,0,1,0,Normal,0
1.035791,tcp,http,FIN,10,12,792,3920,20.27436,5506.9023,27758.494,2,3,115.00189,86.64263,6638.8555,5967.1216,255,1988824359,635350213,255,0.154239,0.082713,0.071526,79,327,1,1468,1,1,0,0,1,0,Exploits,1
0.336271,tcp,-,FIN,16,18,1540,1644,98.13514,34353.246,36946.395,4,4,22.395735,19.714588,1564.7343,55.71831,255,2269909128,3152709992,255,0.00124,0.001121,0.000119,96,91,0,0,11,1,0,0,0,0,Normal,0
0.209777,tcp,http,FIN,10,6,908,268,71.5045,31195.031,8542.404,2,1,22.162443,39.813602,1122.7501,64.43594,255,4085292068,3058443836,255,0.055894,0.010708,0.045186,91,45,1,0,1,1,0,0,1,0,Fuzzers,1
2.068251,tcp,-,FIN,16,18,1540,1644,15.955511,5585.396,6007.0083,4,4,137.86227,129.23476,9307.689,219.51768,255,4127328256,991161256,255,0.000752,0.000492,0.00026,96,91,0,0,6,1,0,0,0,0,Normal,0
0.020926,tcp,-,FIN,16,18,1540,1644,1576.9855,552040.5,593711.2,4,4,1.374933,1.203353,86.34191,2.289817,255,1674592250,1678611099,255,0.000589,0.000465,0.000124,96,91,0,0,5,1,0,0,0,0,Normal,0
0.630103,tcp,-,FIN,12,8,998,766,30.153801,11617.148,8519.242,3,2,57.28209,78.99671,2838.5105,110.15426,255,2743648117,2370595206,255,0.143134,0.076456,0.066678,83,96,0,0,2,1,0,0,0,0,Fuzzers,1
8e-06,pgm,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.742014,tcp,-,FIN,12,8,1066,744,25.605986,10544.275,7018.7354,3,2,65.410545,88.264,3299.0244,115.30153,255,1471631974,159581924,255,0.164863,0.124163,0.0407,89,93,0,0,1,1,0,0,0,0,Fuzzers,1
3.12101,tcp,-,FIN,16,18,1540,1644,10.5735,3701.3657,3980.7625,4,4,222.7987,183.56187,13271.75,370.8111,255,1492007926,1163955365,255,0.000574,0.000456,0.000118,96,91,0,0,6,1,0,0,0,0,Normal,0
0.531356,tcp,-,FIN,12,8,3042,712,35.757572,41990.684,9379.776,3,2,44.957546,66.41857,2297.5981,78.61337,255,1419689646,4190420096,255,0.133821,0.066416,0.067405,254,89,0,0,1,1,0,0,0,0,Fuzzers,1
1.315218,tcp,-,FIN,10,8,564,354,12.925614,3089.9822,1885.619,2,1,146.01645,175.53642,8262.8125,274.3971,255,750537562,1458686663,255,0.224334,0.086462,0.137872,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.550287,tcp,-,FIN,60,14,68201,612,132.65805,974982.1,8272.047,27,1,9.143526,38.526077,1045.4314,59.377327,255,4063163657,4276755512,255,0.07203,0.049446,0.022584,1137,44,1,0,2,1,0,0,1,0,Fuzzers,1
6e-06,uti,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
1.597369,tcp,-,FIN,16,18,1540,1644,20.658972,7231.892,7777.79,4,4,114.0735,98.88393,7599.6636,190.05026,255,1359494193,3471019577,255,0.115026,0.114109,0.000917,96,91,0,0,11,1,0,0,0,0,Normal,0
2.888513,ospf,-,INT,82,0,5248,0,28.042109,14357.56,0.0,0,0,35.660656,0.0,38.80402,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,1,0,0,0,0,Fuzzers,1
4.947737,tcp,http,FIN,8,10,1052,824,3.435914,1489.1655,1199.7404,2,2,706.648,618.39386,58633.797,1627.5471,255,124519214,2271073318,255,0.000721,0.000583,0.000138,132,82,1,83,2,1,0,0,1,0,Normal,0
1.545066,tcp,-,FIN,16,18,1540,1644,21.35831,7476.703,8041.0806,4,4,102.929405,90.23624,7030.235,194.09216,255,364520793,3405621348,255,0.057007,0.011047,0.04596,96,91,0,0,13,1,0,0,0,0,Normal,0
